dateTime,nodeID,sensorID,gatewayID,rssi,loRaSNR,channel,rfChain,frequency,bandwidth,spreadingFactor,codeRate,dataRate,frameCounters,framePort,base64Data,base16Data,devAddr,deviceAddDecoded
2022-03-25 19:15:36.787112,8cf9572000059e7e,INA219Duo,a84041ffff205984,-51,13.8,6,1,914700000,125,7,4/5,3,8,3,FK5/we58f0DNzBTDAIAURKRw6UG6SbxAzQySQwDA1kQ=,14ae7fc1ee7c7f40cdcc14c300801444a470e941ba49bc40cd0c924300c0d644,AV4gCA==,015e2008
2022-03-25 19:15:43.558677,475a5fe3002f001b,IPS7100,a84041ffff205984,-51,13.2,3,0,914100000,125,7,4/5,3,1,15,lAMAAE4CAACxAAAANAAAAAMAAAAAAAAAAAAAACHYSDquyWY8B78FPaI3nT3jUfA941HwPeNR8D0=,940300004e020000b10000003400000003000000000000000000000021d8483aaec9663c07bf053da2379d3de351f03de351f03de351f03d,AK4NKA==,00ae0d28
2022-03-25 19:15:49.707532,472b544e001b003c,MGS001,a84041ffff205984,-48,13.5,0,0,913500000,125,7,4/5,3,483,31,3gdDP2TKMj+aThRErt7NQwAAAACd7y5EmwcTPo1MkEA=,de07433f64ca323f9a4e1444aedecd43000000009def2e449b07133e8d4c9040,AFZMtg==,00564cb6
2022-03-25 19:15:54.430667,47db558000390039,INA219Duo,a84041ffff205984,-51,13.2,3,0,914100000,125,7,4/5,3,4,3,SOGewcP1aEDNzFLDAAA0RB+FC0KwcqhAzQyuQwCA5UQ=,48e19ec1c3f56840cdcc52c3000034441f850b42b072a840cd0cae430080e544,ANFA/w==,00d140ff
2022-03-25 19:15:55.458924,476a5fe3003f0021,IPS7100,a84041ffff205984,-54,13,6,1,914700000,125,7,4/5,3,4,15,rgIAANYBAAB4AAAAKAAAABMAAAAAAAAAAAAAAOhSFjoBaDc8Sm7CPKceaz1loKE+ZaChPmWgoT4=,ae020000d60100007800000028000000130000000000000000000000e852163a0168373c4a6ec23ca71e6b3d65a0a13e65a0a13e65a0a13e,AfI5sA==,01f239b0
2022-03-25 19:16:01.591405,475a5fe30033001a,GPGGALR,a84041ffff205984,-63,14,0,0,913500000,125,7,4/5,3,8,5,O7/SQAZ/QEA8pYP1fzBYwGxDxTh/E9o/zczMzMzsakB7FK5H4cZxQPYoXI/C9fQ/5gcDGRMPOg==,3bbfd240067f40403ca583f57f3058c06c43c5387f13da3fcdccccccccec6a407b14ae47e1c67140f6285c8fc2f5f43fe6070319130f3a,ANpJvQ==,00da49bd
2022-03-25 19:16:08.980395,475a5fe3003b001b,IPS7100,a84041ffff205984,-50,14,1,0,913700000,125,7,4/5,3,5,15,M2gAALwyAADNCgAAEwEAACEAAAAAAAAAAAAAACiYtjyNcaE+AacaP0WeVT9eEaM/knikP5J4pD8=,33680000bc320000cd0a0000130100002100000000000000000000002898b63c8d71a13e01a71a3f459e553f5e11a33f9278a43f9278a43f,AWPQWw==,0163d05b
2022-03-25 19:16:17.338268,479b558000320033,IPS7100,a84041ffff205984,-48,13.5,6,1,914700000,125,7,4/5,3,1,15,CC8BACmKAAAxCQAAkAEAAA0AAAAAAAAAAAAAAEXAhD1D3Vw/EeSNP1fEuD9Myc4/TMnOP0zJzj8=,082f0100298a000031090000900100000d000000000000000000000045c0843d43dd5c3f11e48d3f57c4b83f4cc9ce3f4cc9ce3f4cc9ce3f,AHE8Hw==,00713c1f
2022-03-25 19:16:22.810026,472b544e001b003c,BME280,a84041ffff205984,-47,12.8,6,1,914700000,125,7,4/5,3,487,21,9ijmQeFqeEQAAHBB,f628e641e16a784400007041,AFZMtg==,00564cb6
2022-03-25 19:16:28.044760,475a5fe30035001b,IPS7100,a84041ffff205984,-48,13.8,1,0,913700000,125,7,4/5,3,10,15,LF0AAEUyAAClCwAABQEAACgAAAAAAAAAAAAAAPdDozya2p4+aCcfP4gNVz/zD68/8w+vP/MPrz8=,2c5d000045320000a50b000005010000280000000000000000000000f743a33c9ada9e3e68271f3f880d573ff30faf3ff30faf3ff30faf3f,AdXd4w==,01d5dde3
2022-03-25 19:16:29.817388,472b544e001b003c,SCD30,a84041ffff205984,-48,13.5,3,0,914100000,125,7,4/5,3,488,33,AAAQQ5Qh80FA72hB,000010439421f34140ef6841,AFZMtg==,00564cb6
2022-03-25 19:16:34.412729,8cf9572000058551,PM,a84041ffff205984,-46,11.2,2,0,913900000,125,8,4/5,2,2,2,BgA=,0600,ATYMYg==,01360c62
2022-03-25 19:16:35.122012,47db558000330044,BME280,a84041ffff205984,-48,13.2,5,1,914500000,125,7,4/5,3,6,21,XI/yQY+CeEQAAFBB,5c8ff2418f82784400005041,AJRg4A==,009460e0
2022-03-25 19:16:37.038296,477b41f20048001f,IPS7100,a84041ffff205984,-53,13.8,1,0,913700000,125,7,4/5,3,12,15,xAwAAGkJAAD9CAAAmgEAADkAAAAAAAAAAAAAAD/7MjsqzGk9fUyYPoPfIz8Z3rE/Gd6xPxnesT8=,c40c000069090000fd0800009a0100003900000000000000000000003ffb323b2acc693d7d4c983e83df233f19deb13f19deb13f19deb13f,AD+SWg==,003f925a
2022-03-25 19:16:59.395549,47db558000340048,BME280,a84041ffff205984,-48,13.5,1,0,913700000,125,7,4/5,3,2,21,zczgQY+CeEQAADBB,cdcce0418f82784400003041,AVpKWQ==,015a4a59
2022-03-25 19:17:04.794519,47bb558000280041,PM,a84041ffff205984,-104,-10,6,1,914700000,125,8,4/5,2,2,2,BgA=,0600,AQKzAg==,0102b302
2022-03-25 19:17:11.417642,47db558000420035,IPS7100,a84041ffff205984,-51,13.8,4,1,914300000,125,7,4/5,3,6,15,G0QAAOQdAAA0AgAALwAAABEAAAABAAAAAAAAAJavbjzasT8+nR18PuQ9kj5x+QI/UHEtP1BxLT8=,1b440000e41d0000340200002f00000011000000010000000000000096af6e3cdab13f3e9d1d7c3ee43d923e71f9023f50712d3f50712d3f,ACkYug==,002918ba
2022-03-25 19:17:16.190856,47cb55800041001c,IPS7100,a84041ffff205984,-52,13,5,1,914500000,125,7,4/5,3,1,15,BVcAAAQlAACjAQAAhgAAABgAAAABAAAAAAAAANR8mDxA+20+6meNPofYxj784zQ/pexVP6XsVT8=,0557000004250000a301000086000000180000000100000000000000d47c983c40fb6d3eea678d3e87d8c63efce3343fa5ec553fa5ec553f,AB/drw==,001fddaf
2022-03-25 19:17:19.293623,8cf957200005854f,GPGGALR,a84041ffff205984,-52,13.2,1,0,913700000,125,7,4/5,3,4,5,QUutsAZ/QEBBSBYwgTBYwMWsF0M50d4/MzMzMzODaEDhehSuR0FlQFyPwvUoXO8/5gcDGRMREA==,414badb0067f404041481630813058c0c5ac174339d1de3f3333333333836840e17a14ae474165405c8fc2f5285cef3fe6070319131110,AVVCcw==,01554273
2022-03-25 19:17:19.788118,47bb558000280041,PM,a84041ffff205984,-45,14.5,3,0,914100000,125,8,4/5,2,5,2,BgA=,0600,AQKzAg==,0102b302
2022-03-25 19:17:23.308967,47db558000420035,BME280,a84041ffff205984,-51,14,6,1,914700000,125,7,4/5,3,7,21,9ijyQQqHeEQAABBB,f628f2410a87784400001041,ACkYug==,002918ba
2022-03-25 19:17:37.501941,47db558000390039,IPS7100,a84041ffff205984,-52,13.2,5,1,914500000,125,7,4/5,3,6,15,NwgAAL8DAADvAQAANgAAAAcAAAAAAAAAAAAAAKln5joLq788bdGZPVZW9j3flWI+35ViPt+VYj4=,37080000bf030000ef01000036000000070000000000000000000000a967e63a0babbf3c6dd1993d5656f63ddf95623edf95623edf95623e,ANFA/w==,00d140ff
2022-03-25 19:17:57.276279,47cb55800041001c,GPGGALR,a84041ffff205984,-54,13.5,3,0,914100000,125,7,4/5,3,4,5,XfzDTwl/QEChhJm2fzBYwMPdWbvtQus/mpmZmZk5akBcj8L1KNw1QIXrUbgehfc/5gcDGRMRNg==,5dfcc34f097f4040a18499b67f3058c0c3dd59bbed42eb3f9a99999999396a405c8fc2f528dc354085eb51b81e85f73fe6070319131136,AB/drw==,001fddaf
2022-03-25 19:18:12.743830,472b544e0024002b,IPS7100,a84041ffff205984,-45,13,5,1,914500000,125,7,4/5,3,5,15,R5oAAHNJAADoBgAAhgAAAB8AAAAOAAAAAAAAABcsBz2LF+o+b1EkP8skQT+8spQ/xjUtQMY1LUA=,479a000073490000e8060000860000001f0000000e00000000000000172c073d8b17ea3e6f51243fcb24413fbcb2943fc6352d40c6352d40,AbzpcA==,01bce970
2022-03-25 19:18:27.754700,472b544e00270032,PM,a84041ffff205984,-67,15.2,3,0,914100000,125,8,4/5,2,0,2,BgA=,0600,AGf9nw==,0067fd9f
2022-03-25 19:18:27.894372,472b544e001b003c,SCD30,a84041ffff205984,-48,9.2,2,0,913900000,125,7,4/5,3,501,33,AAASQ3BQ9kFAa2VB,000012437050f641406b6541,AFZMtg==,00564cb6
2022-03-25 19:18:35.106554,472b544e0028002b,INA219Duo,a84041ffff205984,-47,13.8,0,0,913500000,125,7,4/5,3,12,3,ZmaawexReEDNTDDDAAArREjhmj8lBsFAMzNDQQAAkEI=,66669ac1ec517840cd4c30c300002b4448e19a3f2506c1403333434100009042,ARqLJg==,011a8b26
2022-03-25 19:18:36.273501,479b558000320033,BME280,a84041ffff205984,-52,13.8,7,1,914900000,125,7,4/5,3,6,21,ZmbsQR91eEQAABBB,6666ec411f75784400001041,AHE8Hw==,00713c1f
2022-03-25 19:18:43.041979,472b544e001b003c,IPS7100,a84041ffff205984,-47,13.2,5,1,914500000,125,7,4/5,3,503,15,pQQAALgCAABDBAAABQEAAGIAAAAGAAAAAAAAALhAgjo654g8HOQFPk++sj7gJ9E/zwsTQM8LE0A=,a5040000b80200004304000005010000620000000600000000000000b840823a3ae7883c1ce4053e4fbeb23ee027d13fcf0b1340cf0b1340,AFZMtg==,00564cb6
2022-03-25 19:18:58.626528,8cf9572000058551,IPS7100,a84041ffff205984,-46,11,2,0,913900000,125,7,4/5,3,8,15,UioAAP4fAAAFBQAA5QAAACcAAAAAAAAAAAAAAFBRFDzzeEY+KvynPqn+BD9AcIQ/QHCEP0BwhD8=,522a0000fe1f000005050000e50000002700000000000000000000005051143cf378463e2afca73ea9fe043f4070843f4070843f4070843f,ATYMYg==,01360c62
2022-03-25 19:19:03.912977,472b544e00270032,INA219Duo,a84041ffff205984,-66,12.8,7,1,914900000,125,7,4/5,3,3,3,cT2EQb6fekDNzClDAIAmRB+F88G+n7pAM7OYwwCA3kQ=,713d8441be9f7a40cdcc2943008026441f85f3c1be9fba4033b398c30080de44,AGf9nw==,0067fd9f
2022-03-25 19:19:10.982509,47db558000330044,PM,a84041ffff205984,-50,13.5,6,1,914700000,125,8,4/5,2,2,2,BgA=,0600,AfILJg==,01f20b26
2022-03-25 19:19:19.367599,472b544e001b003c,MGS001,a84041ffff205984,-50,10.2,2,0,913900000,125,7,4/5,3,507,31,YqJBP2TKMj+aThRErt7NQwAAAABa6itEmwcTPhifj0A=,62a2413f64ca323f9a4e1444aedecd43000000005aea2b449b07133e189f8f40,AFZMtg==,00564cb6
2022-03-25 19:19:23.228473,47cb55800041001c,IPS7100,a84041ffff205984,-54,9.5,2,0,913900000,125,7,4/5,3,5,15,WycAAJkRAABNAgAAWAAAAAwAAAAAAAAAAAAAACDuCTzbauE9B8UvPnteez6N288+jdvPPo3bzz4=,5b270000991100004d020000580000000c000000000000000000000020ee093cdb6ae13d07c52f3e7b5e7b3e8ddbcf3e8ddbcf3e8ddbcf3e,AB/drw==,001fddaf
2022-03-25 19:19:25.979703,47db558000330044,PM,a84041ffff205984,-50,13.5,3,0,914100000,125,8,4/5,2,5,2,BgA=,0600,AfILJg==,01f20b26
2022-03-25 19:19:41.856322,8cf95720000589cc,IPS7100,a84041ffff205984,-105,-1,1,0,913700000,125,8,4/5,2,3,15,j5IAACpEAAAyCQAAmgAAABYAAAAAAAAAAAAAALtoAD2Bntk+wsQrP53gTD+YVYs/mFWLP5hViz8=,8f9200002a440000320900009a000000160000000000000000000000bb68003d819ed93ec2c42b3f9de04c3f98558b3f98558b3f98558b3f,AN0j2w==,00dd23db
2022-03-25 19:19:53.275049,479b558000380033,PM,a84041ffff205984,-99,-2.5,7,1,914900000,125,8,4/5,2,4,2,BgA=,0600,AIzxXA==,008cf15c
2022-03-25 19:19:53.280735,479b558000380033,PM,a84041ffff205984,-47,10,2,0,913900000,125,8,4/5,2,4,2,BgA=,0600,AIzxXA==,008cf15c
2022-03-25 19:20:00.208317,8cf9572000059fcd,BME280,a84041ffff205984,-68,13.5,7,1,914900000,125,7,4/5,3,5,21,SOHmQR9FeEQAAEBB,48e1e6411f45784400004041,AZrDfg==,019ac37e
2022-03-25 19:20:02.128002,47db558000330044,INA219Duo,a84041ffff205984,-51,13.2,0,0,913500000,125,7,4/5,3,8,3,MzO1wd0kZkAzM2LDAABMRAAAAkLLobVAM7OiQwAA50Q=,3333b5c1dd246640333362c300004c4400000242cba1b54033b3a2430000e744,AfILJg==,01f20b26
2022-03-25 19:20:24.274406,475a5fe300320019,IPS7100,a84041ffff205984,-48,14,4,1,914300000,125,7,4/5,3,2,15,HEUAAHQjAAC+AwAASwAAACcAAAADAAAAAAAAAO8zcjwh02A+rq2jPlTjwz7SWmU/49yhP+PcoT8=,1c45000074230000be0300004b000000270000000300000000000000ef33723c21d3603eaeada33e54e3c33ed25a653fe3dca13fe3dca13f,AcmtyQ==,01c9adc9
2022-03-25 19:20:27.362532,47db558000350047,PM,a84041ffff205984,-54,13.5,1,0,913700000,125,8,4/5,2,3,2,BgA=,0600,AZ2OWw==,019d8e5b
2022-03-25 19:20:29.414782,8cf9572000059fcd,GPGGALR,a84041ffff205984,-69,9.5,5,1,914500000,125,7,4/5,3,7,5,rM1VrAd/QEARqtTsgTBYwGalSSno9sI/MzMzMzPjakDhehSuR2F0QMP1KFyPwvE/5gcDGRMUGg==,accd55ac077f404011aad4ec813058c066a54929e8f6c23f3333333333e36a40e17a14ae47617440c3f5285c8fc2f13fe607031913141a,AZrDfg==,019ac37e
2022-03-25 19:20:29.466430,472b544e001b003c,BME280,a84041ffff205984,-49,13,7,1,914900000,125,7,4/5,3,515,21,PQrtQbheeEQAAGBB,3d0aed41b85e784400006041,AFZMtg==,00564cb6
2022-03-25 19:20:31.689384,472b544e0024002b,BME280,a84041ffff205984,-48,11,2,0,913900000,125,7,4/5,3,10,21,mpn3QWaGeEQAADBB,9a99f7416686784400003041,AbzpcA==,01bce970
2022-03-25 19:20:36.482130,472b544e001b003c,SCD30,a84041ffff205984,-50,13.5,0,0,913500000,125,7,4/5,3,516,33,AAASQ6Dr+EHALVBB,00001243a0ebf841c02d5041,AFZMtg==,00564cb6
2022-03-25 19:20:43.127336,475a5fe3002c0020,IPS7100,a84041ffff205984,-68,13.2,4,1,914300000,125,7,4/5,3,6,15,khsAALwOAABsAwAAcQAAADMAAAAAAAAAAAAAAMBCwTtmZro9C+M6PtEDjj5EY3M/RGNzP0Rjcz8=,921b0000bc0e00006c03000071000000330000000000000000000000c042c13b6666ba3d0be33a3ed1038e3e4463733f4463733f4463733f,Ac/N4Q==,01cfcde1
2022-03-25 19:20:55.027246,475a5fe3002c0020,BME280,a84041ffff205984,-65,12.2,6,1,914700000,125,7,4/5,3,7,21,4XryQXF9eEQAAIBB,e17af241717d784400008041,Ac/N4Q==,01cfcde1
2022-03-25 19:21:05.349797,475a5fe300320019,GPGGALR,a84041ffff205984,-50,14,1,0,913700000,125,7,4/5,3,5,5,z6M4AAh/QEDsMPt8gTBYwGalSSno9qI/ZmZmZmZGbECamZmZmeFsQFK4HoXrUfA/5gcDGRMVAg==,cfa33800087f4040ec30fb7c813058c066a54929e8f6a23f6666666666466c409a99999999e16c4052b81e85eb51f03fe6070319131502,AcmtyQ==,01c9adc9
2022-03-25 19:21:14.173059,47bb558000280041,PM,a84041ffff205984,-44,14,4,1,914300000,125,8,4/5,2,0,2,BgA=,0600,AZcqVQ==,01972a55
2022-03-25 19:21:40.710530,472b544e001b003c,IPS7100,a84041ffff205984,-50,13.5,3,0,914100000,125,7,4/5,3,523,15,UhQAAJwLAACHBQAAMAEAAGEAAAADAAAAAAAAAKJ0jjsdQpI9ZIlgPvRU8j5WSN8/11sJQNdbCUA=,521400009c0b00008705000030010000610000000300000000000000a2748e3b1d42923d6489603ef454f23e5648df3fd75b0940d75b0940,AFZMtg==,00564cb6
2022-03-25 19:21:57.551909,472b544e001b003c,SCD30,a84041ffff205984,-50,10.2,2,0,913900000,125,7,4/5,3,525,33,AAAPQ3wN+kFAxlpB,00000f437c0dfa4140c65a41,AFZMtg==,00564cb6
