dateTime,temperature,pressure,humidity,altitude
2022-03-25 19:37:06.174199,28.20,98920.00,19.00,202.15
2022-03-25 19:37:16.205463,28.19,98917.00,20.00,202.40
2022-03-25 19:37:26.236564,28.19,98915.00,19.00,202.58
2022-03-25 19:37:36.252974,28.18,98917.00,20.00,202.40
2022-03-25 19:37:46.284156,28.15,98916.00,20.00,202.49
2022-03-25 19:37:56.315369,28.12,98919.00,20.00,202.24
2022-03-25 19:38:06.331377,28.10,98917.00,19.00,202.40
2022-03-25 19:38:16.362135,28.14,98918.00,20.00,202.32
2022-03-25 19:38:26.392984,28.11,98915.00,19.00,202.58
2022-03-25 19:38:36.424143,28.06,98913.00,18.00,202.75
2022-03-25 19:38:46.440380,28.07,98916.00,19.00,202.49
2022-03-25 19:38:56.471673,28.09,98919.00,20.00,202.24
2022-03-25 19:39:06.502540,28.09,98916.00,19.00,202.49
2022-03-25 19:39:16.518649,28.07,98919.00,18.00,202.24
2022-03-25 19:39:26.549752,28.03,98918.00,19.00,202.32
2022-03-25 19:39:36.580811,28.04,98917.00,20.00,202.40
2022-03-25 19:39:46.611820,27.99,98915.00,19.00,202.58
2022-03-25 19:39:56.628103,27.97,98921.00,20.00,202.07
2022-03-25 19:40:06.659114,27.96,98917.00,19.00,202.40
2022-03-25 19:40:16.690024,27.98,98916.00,19.00,202.49
2022-03-25 19:40:26.705830,27.93,98918.00,19.00,202.32
2022-03-25 19:40:36.736999,27.94,98919.00,20.00,202.24
2022-03-25 19:40:46.768233,27.94,98915.00,19.00,202.58
2022-03-25 19:40:56.784367,27.94,98917.00,19.00,202.40
2022-03-25 19:41:06.815488,27.95,98914.00,19.00,202.66
2022-03-25 19:41:16.846668,28.00,98917.00,20.00,202.40
2022-03-25 19:41:26.862490,28.03,98915.00,20.00,202.58
2022-03-25 19:41:36.894092,28.02,98919.00,19.00,202.24
2022-03-25 19:41:46.925324,27.97,98915.00,19.00,202.58
2022-03-25 19:41:56.956682,27.99,98917.00,20.00,202.40
2022-03-25 19:42:06.972379,28.05,98912.00,20.00,202.83
2022-03-25 19:42:17.003341,28.09,98913.00,19.00,202.75
2022-03-25 19:42:27.034594,28.12,98912.00,19.00,202.83
2022-03-25 19:42:37.050881,28.11,98914.00,20.00,202.66
2022-03-25 19:42:47.082063,28.09,98914.00,18.00,202.66
2022-03-25 19:42:57.113550,28.11,98910.00,18.00,203.00
2022-03-25 19:43:07.129789,28.12,98908.00,18.00,203.17
2022-03-25 19:43:17.160921,28.17,98912.00,20.00,202.83
2022-03-25 19:43:27.192191,28.21,98912.00,21.00,202.83
2022-03-25 19:43:37.208015,28.22,98912.00,19.00,202.83
2022-03-25 19:43:47.239291,28.21,98914.00,18.00,202.66
2022-03-25 19:43:57.270738,28.24,98913.00,19.00,202.75
2022-03-25 19:44:07.301570,28.23,98915.00,19.00,202.58
2022-03-25 19:44:17.317606,28.19,98916.00,18.00,202.49
2022-03-25 19:44:27.348886,28.17,98913.00,18.00,202.75
2022-03-25 19:44:37.380242,28.16,98916.00,18.00,202.49
2022-03-25 19:44:47.396667,28.17,98913.00,18.00,202.75
2022-03-25 19:44:57.427859,28.18,98911.00,18.00,202.91
2022-03-25 19:45:07.459131,28.16,98910.00,18.00,203.00
2022-03-25 19:45:17.475071,28.17,98912.00,18.00,202.83
2022-03-25 19:45:27.506460,28.19,98913.00,18.00,202.75
2022-03-25 19:45:37.537501,28.21,98911.00,20.00,202.91
2022-03-25 19:45:47.568904,28.20,98913.00,18.00,202.75
2022-03-25 19:45:57.585244,28.22,98910.00,20.00,203.00
2022-03-25 19:46:07.616301,28.22,98908.00,19.00,203.17
2022-03-25 19:46:17.647251,28.23,98908.00,19.00,203.17
2022-03-25 19:46:27.663434,28.22,98903.00,19.00,203.59
2022-03-25 19:46:37.694671,28.24,98903.00,19.00,203.59
2022-03-25 19:46:47.726039,28.24,98908.00,18.00,203.17
2022-03-25 19:46:57.742303,28.25,98908.00,18.00,203.17
2022-03-25 19:47:07.773469,28.27,98909.00,19.00,203.08
2022-03-25 19:47:17.804615,28.28,98905.00,18.00,203.42
2022-03-25 19:47:27.820967,28.30,98905.00,19.00,203.42
2022-03-25 19:47:37.852185,28.31,98904.00,19.00,203.51
2022-03-25 19:47:47.883532,28.35,98906.00,20.00,203.34
2022-03-25 19:47:57.900038,28.35,98904.00,18.00,203.51
2022-03-25 19:48:07.930960,28.33,98905.00,18.00,203.42
2022-03-25 19:48:17.961796,28.35,98905.00,18.00,203.42
2022-03-25 19:48:27.992879,28.38,98903.00,18.00,203.59
2022-03-25 19:48:38.009196,28.39,98901.00,18.00,203.76
2022-03-25 19:48:48.040725,28.41,98904.00,18.00,203.51
2022-03-25 19:48:58.071948,28.43,98903.00,18.00,203.59
2022-03-25 19:49:08.088289,28.46,98898.00,18.00,204.02
2022-03-25 19:49:18.119611,28.48,98899.00,18.00,203.93
2022-03-25 19:49:28.150829,28.51,98902.00,19.00,203.68
2022-03-25 19:49:38.167275,28.49,98900.00,18.00,203.85
2022-03-25 19:49:48.198527,28.48,98902.00,19.00,203.68
2022-03-25 19:49:58.229619,28.44,98900.00,19.00,203.85
2022-03-25 19:50:08.245560,28.45,98900.00,18.00,203.85
2022-03-25 19:50:18.276610,28.46,98898.00,19.00,204.02
2022-03-25 19:50:28.307960,28.44,98897.00,19.00,204.10
2022-03-25 19:50:38.338979,28.40,98899.00,19.00,203.93
2022-03-25 19:50:48.355081,28.35,98903.00,19.00,203.59
2022-03-25 19:50:58.386244,28.34,98900.00,19.00,203.85
2022-03-25 19:51:08.417459,28.32,98900.00,20.00,203.85
2022-03-25 19:51:18.433497,28.30,98897.00,19.00,204.10
2022-03-25 19:51:28.464827,28.28,98899.00,19.00,203.93
2022-03-25 19:51:38.496008,28.26,98902.00,19.00,203.68
2022-03-25 19:51:48.527316,28.22,98898.00,19.00,204.02
2022-03-25 19:51:58.543490,28.16,98898.00,19.00,204.02
2022-03-25 19:52:08.574255,28.13,98898.00,18.00,204.02
2022-03-25 19:52:18.605136,28.10,98900.00,19.00,203.85
2022-03-25 19:52:28.621370,28.09,98899.00,20.00,203.93
2022-03-25 19:52:38.652779,28.05,98896.00,19.00,204.19
2022-03-25 19:52:48.684078,28.04,98894.00,19.00,204.36
2022-03-25 19:52:58.700550,28.06,98896.00,20.00,204.19
2022-03-25 19:53:08.731643,28.08,98894.00,19.00,204.36
2022-03-25 19:53:18.762785,28.11,98893.00,20.00,204.44
2022-03-25 19:53:28.794092,28.11,98895.00,19.00,204.27
2022-03-25 19:53:38.810410,28.09,98893.00,19.00,204.44
2022-03-25 19:53:48.841734,28.09,98894.00,20.00,204.36
2022-03-25 19:53:58.872781,28.08,98890.00,20.00,204.70
2022-03-25 19:54:08.888567,28.05,98891.00,20.00,204.61
2022-03-25 19:54:18.919028,28.01,98891.00,19.00,204.61
2022-03-25 19:54:28.950147,28.01,98890.00,20.00,204.70
2022-03-25 19:54:38.981295,27.98,98891.00,20.00,204.61
2022-03-25 19:54:48.997461,27.98,98893.00,19.00,204.44
2022-03-25 19:54:59.028749,27.98,98893.00,19.00,204.44
2022-03-25 19:55:09.060265,27.96,98890.00,19.00,204.70
2022-03-25 19:55:19.076752,27.95,98890.00,20.00,204.70
2022-03-25 19:55:29.107996,27.96,98892.00,20.00,204.53
2022-03-25 19:55:39.139118,27.97,98890.00,19.00,204.70
2022-03-25 19:55:49.155616,27.97,98892.00,20.00,204.53
2022-03-25 19:55:59.186717,27.98,98888.00,20.00,204.87
2022-03-25 19:56:09.217853,28.02,98885.00,22.00,205.12
2022-03-25 19:56:19.248869,28.05,98890.00,19.00,204.70
2022-03-25 19:56:29.265284,28.05,98891.00,18.00,204.61
2022-03-25 19:56:39.296780,28.09,98891.00,20.00,204.61
2022-03-25 19:56:49.328212,28.10,98891.00,20.00,204.61
2022-03-25 19:56:59.344444,28.09,98892.00,19.00,204.53
2022-03-25 19:57:09.375343,28.01,98889.00,18.00,204.78
2022-03-25 19:57:19.406304,28.00,98886.00,18.00,205.04
2022-03-25 19:57:29.422641,28.01,98890.00,19.00,204.70
2022-03-25 19:57:39.454055,28.03,98887.00,20.00,204.95
2022-03-25 19:57:49.485041,28.04,98887.00,20.00,204.95
2022-03-25 19:57:59.501571,28.06,98890.00,21.00,204.70
2022-03-25 19:58:09.532287,28.08,98888.00,20.00,204.87
2022-03-25 19:58:19.563164,28.10,98885.00,19.00,205.12
2022-03-25 19:58:29.579444,28.12,98888.00,19.00,204.87
2022-03-25 19:58:39.610466,28.11,98883.00,18.00,205.29
2022-03-25 19:58:49.641554,28.13,98887.00,18.00,204.95
2022-03-25 19:58:59.657820,28.14,98886.00,18.00,205.04
2022-03-25 19:59:09.688660,28.16,98883.00,18.00,205.29
2022-03-25 19:59:19.720126,28.15,98886.00,18.00,205.04
2022-03-25 19:59:29.751303,28.16,98884.00,17.00,205.21
2022-03-25 19:59:39.767867,28.17,98881.00,18.00,205.46
2022-03-25 19:59:49.798933,28.21,98884.00,18.00,205.21
2022-03-25 19:59:59.830111,28.22,98880.00,18.00,205.55
2022-03-25 20:00:09.846021,28.25,98881.00,18.00,205.46
2022-03-25 20:00:19.877082,28.27,98879.00,18.00,205.63
2022-03-25 20:00:29.907763,28.30,98880.00,18.00,205.55
2022-03-25 20:00:39.924142,28.31,98882.00,18.00,205.38
2022-03-25 20:00:49.955510,28.32,98879.00,18.00,205.63
2022-03-25 20:00:59.986719,28.35,98881.00,18.00,205.46
2022-03-25 20:01:10.017787,28.37,98880.00,18.00,205.55
2022-03-25 20:01:20.033867,28.35,98879.00,18.00,205.63
2022-03-25 20:01:30.065136,28.34,98879.00,18.00,205.63
2022-03-25 20:01:40.096232,28.35,98879.00,18.00,205.63
2022-03-25 20:01:50.112823,28.37,98880.00,18.00,205.55
2022-03-25 20:02:00.143957,28.39,98880.00,19.00,205.55
2022-03-25 20:02:10.174878,28.41,98880.00,20.00,205.55
2022-03-25 20:02:20.191123,28.45,98878.00,22.00,205.72
2022-03-25 20:02:30.222351,28.45,98882.00,18.00,205.38
2022-03-25 20:02:40.253870,28.46,98882.00,18.00,205.38
2022-03-25 20:02:50.285141,28.47,98879.00,18.00,205.63
2022-03-25 20:03:00.301392,28.46,98880.00,19.00,205.55
2022-03-25 20:03:10.332565,28.46,98878.00,18.00,205.72
2022-03-25 20:03:20.363695,28.47,98876.00,18.00,205.89
2022-03-25 20:03:30.380194,28.48,98875.00,18.00,205.97
2022-03-25 20:03:40.411381,28.51,98876.00,18.00,205.89
2022-03-25 20:03:50.442571,28.52,98876.00,19.00,205.89
2022-03-25 20:04:00.473690,28.55,98874.00,19.00,206.06
2022-03-25 20:04:10.489729,28.61,98879.00,21.00,205.63
2022-03-25 20:04:20.520780,28.71,98877.00,22.00,205.80
2022-03-25 20:04:30.552210,28.62,98874.00,19.00,206.06
2022-03-25 20:04:40.568580,28.67,98876.00,21.00,205.89
2022-03-25 20:04:50.599838,28.73,98875.00,21.00,205.97
2022-03-25 20:05:00.631113,28.75,98872.00,19.00,206.23
2022-03-25 20:05:10.662103,28.77,98873.00,19.00,206.14
2022-03-25 20:05:20.678306,28.82,98874.00,22.00,206.06
2022-03-25 20:05:30.709700,28.85,98870.00,21.00,206.39
2022-03-25 20:05:40.741195,28.88,98869.00,20.00,206.48
2022-03-25 20:05:50.757197,28.90,98870.00,19.00,206.39
2022-03-25 20:06:00.788416,28.92,98871.00,20.00,206.31
2022-03-25 20:06:10.819263,28.95,98868.00,20.00,206.57
2022-03-25 20:06:20.835584,28.94,98869.00,19.00,206.48
2022-03-25 20:06:30.866780,28.97,98870.00,20.00,206.39
2022-03-25 20:06:40.898122,28.96,98868.00,20.00,206.57
2022-03-25 20:06:50.914336,28.99,98867.00,20.00,206.65
2022-03-25 20:07:00.945586,29.01,98869.00,20.00,206.48
2022-03-25 20:07:10.977097,29.05,98867.00,22.00,206.65
2022-03-25 20:07:21.008353,29.09,98866.00,21.00,206.74
2022-03-25 20:07:31.024794,29.09,98867.00,20.00,206.65
2022-03-25 20:07:41.056257,29.10,98868.00,19.00,206.57
2022-03-25 20:07:51.087807,29.10,98870.00,20.00,206.39
2022-03-25 20:08:01.104161,29.03,98869.00,19.00,206.48
2022-03-25 20:08:11.135306,28.97,98870.00,19.00,206.39
2022-03-25 20:08:21.166448,28.94,98872.00,19.00,206.23
2022-03-25 20:08:31.197731,28.85,98871.00,18.00,206.31
2022-03-25 20:08:41.214101,28.78,98871.00,19.00,206.31
2022-03-25 20:08:51.245257,28.77,98867.00,19.00,206.65
2022-03-25 20:09:01.276505,28.77,98867.00,19.00,206.65
2022-03-25 20:09:11.292822,28.77,98868.00,19.00,206.57
2022-03-25 20:09:21.323993,28.75,98866.00,19.00,206.74
2022-03-25 20:09:31.355294,28.75,98866.00,18.00,206.74
2022-03-25 20:09:41.371513,28.74,98867.00,20.00,206.65
2022-03-25 20:09:51.402881,28.69,98861.00,19.00,207.16
2022-03-25 20:10:01.434200,28.67,98865.00,20.00,206.82
2022-03-25 20:10:11.465041,28.67,98868.00,19.00,206.57
2022-03-25 20:10:21.481209,28.66,98867.00,19.00,206.65
2022-03-25 20:10:31.511984,28.65,98867.00,20.00,206.65
2022-03-25 20:10:41.543496,28.61,98867.00,21.00,206.65
2022-03-25 20:10:51.559772,28.62,98865.00,21.00,206.82
2022-03-25 20:11:01.590994,28.65,98865.00,20.00,206.82
2022-03-25 20:11:11.622402,28.65,98866.00,19.00,206.74
2022-03-25 20:11:21.653492,28.64,98862.00,19.00,207.07
2022-03-25 20:11:31.669839,28.67,98862.00,20.00,207.07
2022-03-25 20:11:41.700968,28.61,98863.00,19.00,206.99
2022-03-25 20:11:51.732362,28.65,98864.00,19.00,206.90
2022-03-25 20:12:01.748640,28.60,98864.00,19.00,206.90
2022-03-25 20:12:11.779706,28.58,98864.00,19.00,206.90
2022-03-25 20:12:21.810826,28.60,98864.00,20.00,206.90
2022-03-25 20:12:31.842020,28.59,98862.00,19.00,207.07
2022-03-25 20:12:41.858388,28.58,98864.00,18.00,206.90
2022-03-25 20:12:51.889570,28.57,98863.00,19.00,206.99
2022-03-25 20:13:01.920907,28.54,98859.00,19.00,207.33
2022-03-25 20:13:11.937338,28.55,98860.00,19.00,207.25
2022-03-25 20:13:21.968795,28.57,98861.00,19.00,207.16
2022-03-25 20:13:32.000024,28.59,98863.00,19.00,206.99
2022-03-25 20:13:42.016327,28.60,98860.00,19.00,207.25
2022-03-25 20:13:52.047610,28.60,98858.00,19.00,207.41
2022-03-25 20:14:02.078817,28.60,98858.00,19.00,207.41
2022-03-25 20:14:12.094699,28.60,98862.00,19.00,207.07
2022-03-25 20:14:22.125877,28.63,98861.00,19.00,207.16
2022-03-25 20:14:32.157310,28.64,98860.00,21.00,207.25
2022-03-25 20:14:42.188536,28.63,98861.00,19.00,207.16
2022-03-25 20:14:52.205169,28.65,98861.00,18.00,207.16
2022-03-25 20:15:02.236514,28.65,98863.00,18.00,206.99
2022-03-25 20:15:12.267501,28.65,98865.00,18.00,206.82
2022-03-25 20:15:22.284051,28.65,98860.00,19.00,207.25
2022-03-25 20:15:32.315138,28.68,98863.00,19.00,206.99
2022-03-25 20:15:42.346644,28.72,98860.00,20.00,207.25
2022-03-25 20:15:52.362698,28.75,98861.00,21.00,207.16
2022-03-25 20:16:02.394170,28.75,98861.00,19.00,207.16
2022-03-25 20:16:12.425250,28.74,98862.00,19.00,207.07
2022-03-25 20:16:22.456290,28.74,98861.00,20.00,207.16
2022-03-25 20:16:32.472686,28.74,98860.00,20.00,207.25
2022-03-25 20:16:42.503861,28.71,98858.00,19.00,207.41
2022-03-25 20:16:52.534945,28.71,98860.00,19.00,207.25
2022-03-25 20:17:02.551357,28.71,98860.00,20.00,207.25
2022-03-25 20:17:12.582682,28.69,98861.00,20.00,207.16
2022-03-25 20:17:22.613797,28.70,98862.00,20.00,207.07
2022-03-25 20:17:32.645192,28.67,98861.00,20.00,207.16
2022-03-25 20:17:42.661465,28.68,98865.00,20.00,206.82
2022-03-25 20:17:52.693072,28.70,98863.00,20.00,206.99
2022-03-25 20:18:02.724175,28.73,98863.00,21.00,206.99
2022-03-25 20:18:12.740084,28.76,98864.00,22.00,206.90
2022-03-25 20:18:22.771100,28.74,98866.00,19.00,206.74
2022-03-25 20:18:32.802402,28.75,98864.00,20.00,206.90
2022-03-25 20:18:42.818570,28.74,98862.00,19.00,207.07
2022-03-25 20:18:52.850064,28.72,98862.00,19.00,207.07
2022-03-25 20:19:02.880846,28.67,98864.00,18.00,206.90
2022-03-25 20:19:12.912160,28.66,98861.00,18.00,207.16
2022-03-25 20:19:22.928477,28.63,98863.00,17.00,206.99
2022-03-25 20:19:32.959745,28.62,98861.00,18.00,207.16
2022-03-25 20:19:42.990897,28.60,98865.00,18.00,206.82
2022-03-25 20:19:53.007471,28.60,98861.00,20.00,207.16
